cctv_ID,Direction,RoadName,VideoStreamURL
C000052,SW,高楠公路,https://cctv3.kctmc.nat.gov.tw/e4062e75/snapshot
C000053,S,高楠公路,https://cctv3.kctmc.nat.gov.tw/d7c338f4/snapshot
C000054,S,台1線,https://cctv4.kctmc.nat.gov.tw/17b088d3/snapshot
C000055,S,自由一路,https://cctv1.kctmc.nat.gov.tw/4632fb0e/snapshot
C000057,N,台17線,https://cctv2.kctmc.nat.gov.tw/5df44db2/snapshot
C000058,E,國道10號,https://cctv4.kctmc.nat.gov.tw/6b30a4c5/snapshot
C000059,S,自由三路,https://cctv3.kctmc.nat.gov.tw/539a4fc0/snapshot
C000060,W,大順一路,https://cctv6.kctmc.nat.gov.tw/1d9aa609/snapshot
C000061,NW,同盟一路,https://cctv6.kctmc.nat.gov.tw/f6ad1a36/snapshot
C000062,W,民生一路,https://cctv3.kctmc.nat.gov.tw/0840dedd/snapshot
C000063,S,民權一路,https://cctv3.kctmc.nat.gov.tw/7980745e/snapshot
C000064,S,民權一路,https://cctv4.kctmc.nat.gov.tw/2fcf5010/snapshot
C000065,SW,民權二路,https://cctv3.kctmc.nat.gov.tw/b47eb55b/snapshot
C000066,S,台1線,https://cctv1.kctmc.nat.gov.tw/4c153727/snapshot
C000067,S,光華二路,https://cctv3.kctmc.nat.gov.tw/861c80fd/snapshot
C000069,NW,新生路,https://cctv3.kctmc.nat.gov.tw/cfd9f7d6/snapshot
C000072,W,三多一路,https://cctv3.kctmc.nat.gov.tw/166157d9/snapshot
C000075,NE,北端街,https://cctv3.kctmc.nat.gov.tw/626b0e00/snapshot
C000077,W,大順一路,https://cctv3.kctmc.nat.gov.tw/8e102c51/snapshot
C000078,SW,中鋼路,https://cctv3.kctmc.nat.gov.tw/62e71b00/snapshot
C000079,N,自立一路,https://cctv6.kctmc.nat.gov.tw/1dd04532/snapshot
C000080,W,三多二路,https://cctv3.kctmc.nat.gov.tw/4b9fd86e/snapshot
C000081,SW,民權二路,https://cctv3.kctmc.nat.gov.tw/afcdd0a1/snapshot
C000082,N,台17線,https://cctv3.kctmc.nat.gov.tw/3cb70392/snapshot
C000083,SW,鳳華路,https://cctv6.kctmc.nat.gov.tw/47e2aeaf/snapshot
C000084,S,左楠路,https://cctv4.kctmc.nat.gov.tw/d63ccce7/snapshot
C000085,NW,建軍路,https://cctv4.kctmc.nat.gov.tw/5470f3c8/snapshot
C000087,E,中正四路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={577e20b3-a865-e524-69a8-3271a9264358}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000088,W,加昌路,https://cctv4.kctmc.nat.gov.tw/47009f84/snapshot
C000089,N,左營大路,https://cctv4.kctmc.nat.gov.tw/7f88ff35/snapshot
C000090,W,時代大道,https://cctv4.kctmc.nat.gov.tw/fcd4f79a/snapshot
C000091,SE,一心二路,https://cctv2.kctmc.nat.gov.tw/d322dffe/snapshot
C000092,NW,中山四路,https://cctv2.kctmc.nat.gov.tw/60773178/snapshot
C000093,W,世運大道,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={edb500a9-fde3-6744-c144-80bec5fca8c2}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000094,W,九如一路,https://cctv4.kctmc.nat.gov.tw/ac996f46/snapshot
C000095,W,瑞隆路,https://cctv4.kctmc.nat.gov.tw/2dd59883/snapshot
C000096,SE,中山三路,https://cctv2.kctmc.nat.gov.tw/e55eb993/snapshot
C000097,W,中正二路,https://cctv4.kctmc.nat.gov.tw/38cd3775/snapshot
C000098,SW,金福路,https://cctv4.kctmc.nat.gov.tw/dc1f79cf/snapshot
C000099,N,中華三路,https://cctv4.kctmc.nat.gov.tw/b0164bc5/snapshot
C000100,S,海邊路,https://cctv4.kctmc.nat.gov.tw/95984d1b/snapshot
C000101,SW,博愛三路,https://cctv4.kctmc.nat.gov.tw/647dc4e4/snapshot
C000102,N,博愛二路,https://cctv4.kctmc.nat.gov.tw/cace7432/snapshot
C000103,S,中山一路,https://cctv6.kctmc.nat.gov.tw/75ebb7f4/snapshot
C000105,E,五福二路,https://cctv4.kctmc.nat.gov.tw/fa5b05c8/snapshot
C000106,W,世運大道,https://cctv4.kctmc.nat.gov.tw/92f2f4e3/snapshot
C000108,W,建國一路,https://cctv4.kctmc.nat.gov.tw/d523f481/snapshot
C000109,W,中正四路,https://cctv3.kctmc.nat.gov.tw/ea1b170c/snapshot
C000110,E,建工路,https://cctv4.kctmc.nat.gov.tw/50204bfc/snapshot
C000111,W,建國二路,https://cctv6.kctmc.nat.gov.tw/d5ce1b72/snapshot
C000113,E,五福三路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={b111a090-eb44-7434-c920-bb9d3da1b0c6}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000114,W,七賢一路,https://cctv4.kctmc.nat.gov.tw/44384437/snapshot
C000115,S,自立一路,https://cctv3.kctmc.nat.gov.tw/51d496c0/snapshot
C000116,W,九如二路,https://cctv6.kctmc.nat.gov.tw/ae6689ba/snapshot
C000118,W,建國一路,https://cctv2.kctmc.nat.gov.tw/23908645/snapshot
C000121,S,翠華路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={47326b58-4277-c214-152c-3fa67978d3f3}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000122,N,哨船街,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={468a359c-7b6d-0884-b18c-29906e7e5bff}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000123,N,蓮海路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={20d173b5-6700-9494-7970-b02a976f17ae}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000124,S,濱海二路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={a8208811-fd52-ca64-f19c-e5bd2760ca0b}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000125,NE,鼓山一路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={2ff68f83-bf63-2d74-7df3-1a3e9b67a681}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000126,SW,鼓山一路,https://cctv4.kctmc.nat.gov.tw/59887ec6/snapshot
C000127,W,中正四路,https://cctv2.kctmc.nat.gov.tw/a1c8677c/snapshot
C000128,SW,七賢三路,https://cctv4.kctmc.nat.gov.tw/f6272c2c/snapshot
C000129,SW,七賢三路,https://cctv4.kctmc.nat.gov.tw/ab1f7cfb/snapshot
C000130,NW,五福四路,https://cctv4.kctmc.nat.gov.tw/d3d8fb44/snapshot
C000131,S,台1戊線,https://cctv4.kctmc.nat.gov.tw/d8b240d7/snapshot
C000132,W,建國一路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={d6c3308a-c273-4704-b1e8-e9ee25cd046d}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000133,W,建國一路,https://cctv4.kctmc.nat.gov.tw/bb8066bb/snapshot
C000134,SE,中山四路,https://cctv1.kctmc.nat.gov.tw/d5ae6edf/snapshot
C000135,NW,大業北路,https://cctv3.kctmc.nat.gov.tw/cefa42a0/snapshot
C000136,E,海岸路,https://cctv4.kctmc.nat.gov.tw/20e79ac7/snapshot
C000137,N,中華五路,https://cctv1.kctmc.nat.gov.tw/27e5c086/snapshot
C000138,N,成功二路,https://cctv3.kctmc.nat.gov.tw/205190e4/snapshot
C000139,N,成功二路,https://cctv3.kctmc.nat.gov.tw/eb212f16/snapshot
C000140,S,成功二路,https://cctv3.kctmc.nat.gov.tw/7c99d95c/snapshot
C000142,NE,金福路,https://cctv4.kctmc.nat.gov.tw/2c95f08f/snapshot
C000143,NW,新生路,https://cctv4.kctmc.nat.gov.tw/0dfda559/snapshot
C000144,SE,旗津一路,https://cctv4.kctmc.nat.gov.tw/e9384944/snapshot
C000145,NE,漁港路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={21785f5f-37f6-e184-d1ed-037b0ed61a52}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000147,W,明誠一路,https://cctv2.kctmc.nat.gov.tw/4930831c/snapshot
C000149,N,國道1號,https://cctv3.kctmc.nat.gov.tw/5a9e8fda/snapshot
C000151,W,光遠路,https://cctv6.kctmc.nat.gov.tw/ef046a1d/snapshot
C000152,W,瑞隆東路,https://cctv2.kctmc.nat.gov.tw/3fa3a3e5/snapshot
C000153,E,過埤路,https://cctv4.kctmc.nat.gov.tw/66435e93/snapshot
C000154,W,過埤路,https://cctv4.kctmc.nat.gov.tw/c53f7089/snapshot
C000155,NW,建軍路,https://cctv4.kctmc.nat.gov.tw/740634fd/snapshot
C000156,E,光復路二段,https://cctv1.kctmc.nat.gov.tw/b5506346/snapshot
C000157,SE,中山路,https://cctv2.kctmc.nat.gov.tw/cc2b457f/snapshot
C000158,S,183乙,https://cctv2.kctmc.nat.gov.tw/bd3bd23d/snapshot
C000160,E,明誠二路,https://cctv1.kctmc.nat.gov.tw/92071f53/snapshot
C000161,E,186,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={79d8a119-9164-1f84-a1c8-da4f5fb99508}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000163,E,嘉新東路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={ecb53b85-860d-43c4-650a-563aef7d0a1a}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000165,W,186,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={ff496757-df1f-3534-4941-09f39ff3b5e6}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000167,S,台1線,https://cctv2.kctmc.nat.gov.tw/4a967b28/snapshot
C000168,S,台1線,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={5c1e6270-6a79-acd4-e91b-03c2534d7920}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000169,NW,國泰路二段,https://cctv2.kctmc.nat.gov.tw/558e85c5/snapshot
C000170,SE,國泰路二段,https://cctv4.kctmc.nat.gov.tw/716795c3/snapshot
C000171,N,183,https://cctv1.kctmc.nat.gov.tw/ac2ce75d/snapshot
C000173,N,鳳頂路,https://cctv3.kctmc.nat.gov.tw/01250912/snapshot
C000174,W,188,https://cctv2.kctmc.nat.gov.tw/4c4ffdfc/snapshot
C000175,S,鳳林二路,https://cctv1.kctmc.nat.gov.tw/7b435e24/snapshot
C000177,W,188,https://cctv4.kctmc.nat.gov.tw/abc2d1e1/snapshot
C000178,E,188,https://cctv1.kctmc.nat.gov.tw/cedcf37d/snapshot
C000179,N,華中路,https://cctv3.kctmc.nat.gov.tw/50dc8e4b/snapshot
C000181,W,瑞隆東路,https://cctv1.kctmc.nat.gov.tw/a32d1d17/snapshot
C000182,NE,五甲一路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={1bd7d468-24dd-6094-2d34-598be51a7948}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000183,S,澄清路,https://cctv4.kctmc.nat.gov.tw/7bbb0e09/snapshot
C000185,N,台1戊線,https://cctv1.kctmc.nat.gov.tw/4b6632c7/snapshot
C000186,S,台1線,https://cctv1.kctmc.nat.gov.tw/9f46fea2/snapshot
C000187,SE,神農路,https://cctv6.kctmc.nat.gov.tw/115982e6/snapshot
C000188,N,光明路三段,https://cctv1.kctmc.nat.gov.tw/2bdc8df5/snapshot
C000189,W,鳳屏二路,https://cctv6.kctmc.nat.gov.tw/e83a15ce/snapshot
C000190,N,河堤路一段,https://cctv1.kctmc.nat.gov.tw/60c7b824/snapshot  
C000191,N,光明路三段,https://cctv1.kctmc.nat.gov.tw/d4a2d7a4/snapshot
C000194,S,台1線,https://cctv1.kctmc.nat.gov.tw/6680bd18/snapshot
C000195,W,188,https://cctv4.kctmc.nat.gov.tw/9ac5537e/snapshot
C000197,W,石化二路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={85972372-4a2c-7794-b53d-7b546626c0f8}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000198,SE,統嶺路,https://cctv1.kctmc.nat.gov.tw/2a6048ac/snapshot
C000201,NE,義大二路,https://cctv2.kctmc.nat.gov.tw/1d198f24/snapshot
C000202,E,國道10號,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={e3a6c41d-28fe-37e4-35cf-cccdf57600ae}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000203,S,台1線,https://cctv1.kctmc.nat.gov.tw/7e930c00/snapshot
C000204,S,鼎中路,https://cctv2.kctmc.nat.gov.tw/02c80573/snapshot
C000206,S,興西路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={0ac310e1-9314-eb34-2543-c933e690594a}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000207,NW,鳳仁路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={2c13f72e-075f-9274-65dc-04f4adb96db7}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000209,W,仁雄路,https://cctv2.kctmc.nat.gov.tw/9abb5572/snapshot
C000210,SE,本館路,https://cctv2.kctmc.nat.gov.tw/82f512e5/snapshot
C000211,SW,博愛三路,https://cctv2.kctmc.nat.gov.tw/13d0719f/snapshot
C000212,E,龍德新路,https://cctv1.kctmc.nat.gov.tw/4ff10f0e/snapshot
C000213,S,博愛一路,https://cctv6.kctmc.nat.gov.tw/ea05668e/snapshot
C000214,S,博愛一路,https://cctv2.kctmc.nat.gov.tw/36889489/snapshot
C000215,SE,大中二路,https://cctv2.kctmc.nat.gov.tw/8f765065/snapshot
C000216,N,博愛二路,https://cctv2.kctmc.nat.gov.tw/a017d086/snapshot
C000217,N,中山一路,https://cctv2.kctmc.nat.gov.tw/fa18524c/snapshot
C000219,S,台17線,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={8d498cd8-782f-5154-cd99-ae9ddd59ea00}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000220,W,新光路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={5860c450-38c0-1a24-f907-f96c4cb0b53e}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000221,SE,翠亨南路,https://cctv6.kctmc.nat.gov.tw/9a4a8e39/snapshot
C000222,N,台17線,https://cctv6.kctmc.nat.gov.tw/C000222/snapshot
C000223,W,中安路,https://cctv4.kctmc.nat.gov.tw/ea8cc67a/snapshot
C000224,S,成功一路,https://cctv3.kctmc.nat.gov.tw/c50d5e7c/snapshot
C000225,N,成功二路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={6f2fb8c3-2694-ffd4-f1b9-8767d96575c9}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000227,SE,中正一路,https://cctv1.kctmc.nat.gov.tw/b97d4b00/snapshot
C000228,S,福德二路,https://cctv6.kctmc.nat.gov.tw/54ecdec4/snapshot
C000229,SE,中正一路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={a9ff8a53-b9d0-e9b4-b1b4-e560cf199b9d}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000230,W,中正二路,https://cctv6.kctmc.nat.gov.tw/bf834bdc/snapshot
C000231,W,中正三路,https://cctv3.kctmc.nat.gov.tw/bdd89855/snapshot
C000235,N,台1線,https://cctv1.kctmc.nat.gov.tw/74252f6d/snapshot
C000237,W,安招路,https://cctv1.kctmc.nat.gov.tw/7366944f/snapshot
C000239,W,186,https://cctv1.kctmc.nat.gov.tw/fd7d11ee/snapshot
C000241,SE,岡山路,https://cctv1.kctmc.nat.gov.tw/f75bb280/snapshot
C000242,N,台1線,https://cctv4.kctmc.nat.gov.tw/c289c88a/snapshot
C000243,S,台1線,https://cctv1.kctmc.nat.gov.tw/8ba674d3/snapshot
C000244,N,中山路,https://cctv1.kctmc.nat.gov.tw/2a8cf57e/snapshot
C000245,SE,中山路一段,https://cctv6.kctmc.nat.gov.tw/3a3bad81/snapshot
C000247,N,台17線,https://cctv9.kctmc.nat.gov.tw/play/jpg.php?devid={0eff7be3-41f6-3814-4d2f-dd921c5cd86b}&L=33806a101aa5543ed05e71b6f76648a8
C000250,W,興隆路,https://cctv1.kctmc.nat.gov.tw/7b136933/snapshot
C000251,E,興隆路,https://cctv1.kctmc.nat.gov.tw/cb0e5a7e/snapshot
C000252,E,本洲路,https://cctv1.kctmc.nat.gov.tw/3fbaad62/snapshot
C000253,W,正大路,https://cctv1.kctmc.nat.gov.tw/3e287cbd/snapshot
C000261,S,台25線,https://cctv9.kctmc.nat.gov.tw/play/jpg.php?devid={2b197495-e6ff-a804-c9ff-2f09048b9f94}&L=33806a101aa5543ed05e71b6f76648a8
C000265,S,鳳林路一段,https://cctv1.kctmc.nat.gov.tw/3e58bd9b/snapshot
C000266,N,鳳林路一段,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={34bc1a71-ff62-7974-edd5-94121afa96a1}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000267,N,台17線,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={51f2f606-3ee6-39b4-11a3-4433aa0cf395}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000269,E,沿海路四段,https://cctv9.kctmc.nat.gov.tw/play/jpg.php?devid={d798ffbd-19fc-da94-7192-9911069c2993}&L=33806a101aa5543ed05e71b6f76648a8
C000271,N,台17線,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={627fee52-a60d-0624-ed93-77241a9fb674}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000272,S,183,https://cctv9.kctmc.nat.gov.tw/play/jpg.php?devid={e588681d-9714-bb94-31db-aa17b7e6f3ce}&L=33806a101aa5543ed05e71b6f76648a8
C000273,NW,鳳仁路,https://cctv2.kctmc.nat.gov.tw/2d82f051/snapshot
C000274,S,183,https://cctv6.kctmc.nat.gov.tw/2c740823/snapshot
C000275,S,183乙,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={3b94fa09-ff1f-be84-b958-59d84d3ef8a2}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000276,S,183乙,https://cctv6.kctmc.nat.gov.tw/C000276/snapshot
C000277,S,183乙,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={10ffa54c-8a21-b9a4-8121-ec6a962940b5}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000279,W,公園二路,https://cctv6.kctmc.nat.gov.tw/11a631f9/snapshot
C000280,W,公園二路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={9a543eaa-6c16-aa74-658a-625d0df38900}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000281,N,成功二路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={85a24ad0-ea61-3454-61f1-fd9cb247a097}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000283,NW,臨海新路,https://cctv3.kctmc.nat.gov.tw/bead0cfa/snapshot
C000284,W,三多一路,https://cctv3.kctmc.nat.gov.tw/44950c71/snapshot
C000285,W,三多一路,https://cctv3.kctmc.nat.gov.tw/9def234c/snapshot
C000286,NW,河南路,https://cctv3.kctmc.nat.gov.tw/73b5a8a2/snapshot
C000287,E,三多一路,https://cctv3.kctmc.nat.gov.tw/50bc6c50/snapshot
C000289,E,二聖路,https://cctv3.kctmc.nat.gov.tw/e228b529/snapshot
C000292,N,凱旋三路,https://cctv4.kctmc.nat.gov.tw/b8aef900/snapshot
C000293,N,凱旋三路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={24bdacda-4337-08a4-a5cd-27f1e7f98ad4}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000294,S,凱旋三路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={269e04bf-45d1-d024-4581-44c2aa997dfb}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000295,SE,一心一路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={4259373f-e435-bc34-0dea-d0095669268c}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000297,S,凱旋三路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={81410027-df1f-e0e4-2d1c-b70876017b49}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000299,NW,鎮興路,https://cctv4.kctmc.nat.gov.tw/128c9268/snapshot
C000300,W,海岸路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={99bc3dae-e546-1494-3d01-bc769884981b}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000302,NE,擴建一路,https://cctv2.kctmc.nat.gov.tw/97358d57/snapshot
C000303,S,成功二路,https://cctv2.kctmc.nat.gov.tw/e7213957/snapshot
C000305,SW,復興三路,https://cctv2.kctmc.nat.gov.tw/2c7578ed/snapshot
C000306,E,三多五路,https://cctv2.kctmc.nat.gov.tw/0f622552/snapshot
C000307,N,海邊路,https://cctv3.kctmc.nat.gov.tw/71d5123d/snapshot
C000308,SW,七賢三路,https://cctv2.kctmc.nat.gov.tw/2be121db/snapshot
C000309,NW,蓬萊路,https://cctv6.kctmc.nat.gov.tw/e3f93f6f/snapshot
C000310,SW,文自路,https://cctv2.kctmc.nat.gov.tw/87a46a03/snapshot
C000311,W,九如二路,https://cctv1.kctmc.nat.gov.tw/b045c1d4/snapshot
C000312,N,民族二路,https://cctv6.kctmc.nat.gov.tw/8bd155ee/snapshot
C000313,SE,臨海二路,https://cctv1.kctmc.nat.gov.tw/2e4ef8f1/snapshot
C000314,S,翠華路,https://cctv1.kctmc.nat.gov.tw/b87a30f9/snapshot
C000315,W,建國一路,https://cctv1.kctmc.nat.gov.tw/f4587ee1/snapshot
C000316,S,澄清路,https://cctv1.kctmc.nat.gov.tw/bce8568c/snapshot
C000317,S,青年路二段,https://cctv1.kctmc.nat.gov.tw/4a6130b2/snapshot
C000318,SE,中山三路,http://221.120.37.157:10180/
C000319,SW,凱旋四路,http://221.120.37.157:10280/
C000320,SE,中山三路,http://221.120.37.149:10380/
C000321,SE,中山三路,http://221.120.37.149:10480/
C000322,SW,凱旋四路,http://public:public00@220.130.185.37:7001/media/d433da2d-c2ee-4669-b36e-c77beae0af22.mpjpeg?resolution=240p
C000323,SW,凱旋四路,http://221.120.36.228:10280/
C000324,SW,擴建一路,http://public:public00@220.130.185.37:7001/media/115fb33f-b4aa-ca68-a785-5d361a9ba733.mpjpeg?resolution=240p
C000325,NE,凱旋四路,http://221.120.36.228:10180/
C000326,SW,凱旋四路,http://221.120.49.68:10180/
C000327,NW,籬仔內路,http://221.120.49.68:10280/
C000328,NW,籬仔內路,http://221.120.49.68:10380/
C000329,SW,凱旋四路,http://221.120.37.140:10180/
C000330,SW,凱旋四路,http://221.120.37.140:10280/
C000331,SW,凱旋四路,http://221.120.37.147:10380/
C000332,SW,凱旋四路,http://221.120.37.147:10480/
C000333,SE,臨海新路,https://cctv3.kctmc.nat.gov.tw/a885caaf/snapshot
C000334,NW,鳳南一路,https://cctv4.kctmc.nat.gov.tw/17746ed9/snapshot
C000335,S,國1側車道(瑞隆路至五甲交流道),https://cctv4.kctmc.nat.gov.tw/75f7e057/snapshot
C000336,N,復興一路,https://cctv6.kctmc.nat.gov.tw/759e1ca2/snapshot
C000337,NE,翠華路,https://cctv4.kctmc.nat.gov.tw/38fa31cf/snapshot
C000338,N,站西路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={b1ac04f4-9b8f-ced4-b939-46dea260b56f}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C000340,N,博愛一路,https://cctv6.kctmc.nat.gov.tw/abc0307a/snapshot
C000341,S,中山一路,https://cctv6.kctmc.nat.gov.tw/abc0307b/snapshot
C000342,S,自由二路,https://cctv2.kctmc.nat.gov.tw/f8a9e69f/snapshot
C000343,N,新順路,https://cctv1.kctmc.nat.gov.tw/c55d4471/snapshot
C000344,NW,五福四路,https://cctv4.kctmc.nat.gov.tw/d59616dd/snapshot
C000345,N,博愛二路,https://cctv1.kctmc.nat.gov.tw/9e0ae049/snapshot
C000346,S,九如四路,https://cctv1.kctmc.nat.gov.tw/c39b76c7/snapshot
